doors,1724,889,138,115,sample_annotated_img1.jpg,3309,2339
doors,1473,1199,154,109,sample_annotated_img1.jpg,3309,2339
doors,1471,1341,129,109,sample_annotated_img1.jpg,3309,2339
doors,1609,1368,115,138,sample_annotated_img1.jpg,3309,2339
doors,1779,1534,127,134,sample_annotated_img1.jpg,3309,2339
doors,2149,1569,127,113,sample_annotated_img1.jpg,3309,2339
doors,1364,943,148,117,sample_annotated_img1.jpg,3309,2339
stairs,1676,540,467,341,sample_annotated_img1.jpg,3309,2339
bathtubs,1909,1555,125,228,sample_annotated_img1.jpg,3309,2339
toilets,2096,1668,127,140,sample_annotated_img1.jpg,3309,2339
sinks,2293,1703,107,86,sample_annotated_img1.jpg,3309,2339
bathtubs,1152,1093,129,216,sample_annotated_img1.jpg,3309,2339
toilets,1321,1078,72,132,sample_annotated_img1.jpg,3309,2339
sinks,1448,1084,111,84,sample_annotated_img1.jpg,3309,2339
windows,2423,1002,68,386,sample_annotated_img1.jpg,3309,2339
windows,738,1571,64,225,sample_annotated_img1.jpg,3309,2339
windows,733,611,72,200,sample_annotated_img1.jpg,3309,2339
