windows,265,625,168,19,sample_annotated_img4.jpg,697,697
windows,423,148,9,48,sample_annotated_img4.jpg,697,697
windows,421,217,13,46,sample_annotated_img4.jpg,697,697
windows,420,292,14,51,sample_annotated_img4.jpg,697,697
sinks,287,322,36,36,sample_annotated_img4.jpg,697,697
bathtubs,238,274,84,36,sample_annotated_img4.jpg,697,697
toilets,247,139,29,40,sample_annotated_img4.jpg,697,697
sinks,299,137,48,32,sample_annotated_img4.jpg,697,697
doors,374,128,48,55,sample_annotated_img4.jpg,697,697
doors,318,176,47,47,sample_annotated_img4.jpg,697,697
doors,355,247,55,50,sample_annotated_img4.jpg,697,697
showers,234,208,15,32,sample_annotated_img4.jpg,697,697
